"","Var1","Freq","DateTime","FinancialMonth","FinancialWeek","WeekDay","Hour","RouteID","StopID","Number","StopType","SuburbName","PostCode","LocalGovernmentArea","status"
"420","2015-10-04 07:00:00",1,2015-10-04 06:57:13,10,14,7,2,11,19871,1,"Platform","Heathmont",3135,"Maroondah",NA
"421","2015-10-04 06:00:00",1,2015-10-04 07:36:50,10,14,7,3,11,19871,1,"Platform","Heathmont",3135,"Maroondah",NA
"422","2015-10-04 07:00:00",1,2015-10-04 07:36:50,10,14,7,3,11,19871,1,"Platform","Heathmont",3135,"Maroondah",NA
"423","2015-10-04 06:00:00",1,2015-10-04 06:58:12,10,14,7,2,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"424","2015-10-04 07:00:00",5,2015-10-04 06:58:12,10,14,7,2,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"425","2015-10-04 06:00:00",1,2015-10-04 07:08:42,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"426","2015-10-04 07:00:00",5,2015-10-04 07:08:42,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"427","2015-10-04 06:00:00",1,2015-10-04 07:12:43,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"428","2015-10-04 07:00:00",5,2015-10-04 07:12:43,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"429","2015-10-04 06:00:00",1,2015-10-04 07:13:25,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"430","2015-10-04 07:00:00",5,2015-10-04 07:13:25,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"431","2015-10-04 06:00:00",1,2015-10-04 07:50:56,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"432","2015-10-04 07:00:00",5,2015-10-04 07:50:56,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"433","2015-10-04 06:00:00",1,2015-10-04 07:52:26,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"434","2015-10-04 07:00:00",5,2015-10-04 07:52:26,10,14,7,3,18,20005,1,"Platform","Epping",3076,"Whittlesea",NA
"435","2015-10-04 06:00:00",2,2015-10-04 06:59:31,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"436","2015-10-04 07:00:00",5,2015-10-04 06:59:31,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"437","2015-10-04 08:00:00",2,2015-10-04 06:59:31,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"438","2015-10-04 06:00:00",2,2015-10-04 06:59:41,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"439","2015-10-04 07:00:00",5,2015-10-04 06:59:41,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"440","2015-10-04 08:00:00",2,2015-10-04 06:59:41,10,14,7,2,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"441","2015-10-04 06:00:00",2,2015-10-04 07:04:58,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"442","2015-10-04 07:00:00",5,2015-10-04 07:04:58,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"443","2015-10-04 08:00:00",2,2015-10-04 07:04:58,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"444","2015-10-04 06:00:00",2,2015-10-04 07:39:17,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"445","2015-10-04 07:00:00",5,2015-10-04 07:39:17,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"446","2015-10-04 08:00:00",2,2015-10-04 07:39:17,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"447","2015-10-04 06:00:00",2,2015-10-04 07:44:32,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"448","2015-10-04 07:00:00",5,2015-10-04 07:44:32,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"449","2015-10-04 08:00:00",2,2015-10-04 07:44:32,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"450","2015-10-04 06:00:00",2,2015-10-04 07:45:21,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"451","2015-10-04 07:00:00",5,2015-10-04 07:45:21,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"452","2015-10-04 08:00:00",2,2015-10-04 07:45:21,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"453","2015-10-04 06:00:00",2,2015-10-04 07:51:00,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"454","2015-10-04 07:00:00",5,2015-10-04 07:51:00,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"455","2015-10-04 08:00:00",2,2015-10-04 07:51:00,10,14,7,3,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"456","2015-10-04 06:00:00",2,2015-10-04 08:24:53,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"457","2015-10-04 07:00:00",5,2015-10-04 08:24:53,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"458","2015-10-04 08:00:00",2,2015-10-04 08:24:53,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"459","2015-10-04 06:00:00",2,2015-10-04 08:28:14,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"460","2015-10-04 07:00:00",5,2015-10-04 08:28:14,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"461","2015-10-04 08:00:00",2,2015-10-04 08:28:14,10,14,7,4,18,45795,1,"Platform","South Morang",3752,"Whittlesea",NA
"462","2015-10-04 07:00:00",2,2015-10-04 07:00:31,10,14,7,3,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"463","2015-10-04 08:00:00",1,2015-10-04 07:00:31,10,14,7,3,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"464","2015-10-04 07:00:00",2,2015-10-04 07:05:37,10,14,7,3,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"465","2015-10-04 08:00:00",1,2015-10-04 07:05:37,10,14,7,3,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"466","2015-10-04 07:00:00",2,2015-10-04 08:09:49,10,14,7,4,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"467","2015-10-04 08:00:00",1,2015-10-04 08:09:49,10,14,7,4,10,19879,1,"Platform","Ringwood East",3135,"Maroondah",NA
"468","2015-10-04 07:00:00",2,2015-10-04 07:00:53,10,14,7,3,18,20008,1,"Platform","Thomastown",3074,"Whittlesea",NA
"469","2015-10-04 07:00:00",2,2015-10-04 07:20:43,10,14,7,3,18,20008,1,"Platform","Thomastown",3074,"Whittlesea",NA
"470","2015-10-04 07:00:00",1,2015-10-04 07:01:29,10,14,7,3,16,19856,1,"Platform","Seaford",3198,"Frankston",NA
"471","2015-10-04 08:00:00",1,2015-10-04 07:01:29,10,14,7,3,16,19856,1,"Platform","Seaford",3198,"Frankston",NA
"472","2015-10-04 07:00:00",1,2015-10-04 08:14:00,10,14,7,4,16,19856,1,"Platform","Seaford",3198,"Frankston",NA
"473","2015-10-04 08:00:00",1,2015-10-04 08:14:00,10,14,7,4,16,19856,1,"Platform","Seaford",3198,"Frankston",NA
"474","2015-10-04 07:00:00",7,2015-10-04 07:04:21,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"475","2015-10-04 08:00:00",6,2015-10-04 07:04:21,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"476","2015-10-04 07:00:00",7,2015-10-04 07:07:57,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"477","2015-10-04 08:00:00",6,2015-10-04 07:07:57,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"478","2015-10-04 07:00:00",7,2015-10-04 07:44:56,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"479","2015-10-04 08:00:00",6,2015-10-04 07:44:56,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"480","2015-10-04 07:00:00",7,2015-10-04 07:46:55,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"481","2015-10-04 08:00:00",6,2015-10-04 07:46:55,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"482","2015-10-04 07:00:00",7,2015-10-04 07:50:34,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"483","2015-10-04 08:00:00",6,2015-10-04 07:50:34,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"484","2015-10-04 07:00:00",7,2015-10-04 07:50:38,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"485","2015-10-04 08:00:00",6,2015-10-04 07:50:38,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"486","2015-10-04 07:00:00",7,2015-10-04 07:50:40,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"487","2015-10-04 08:00:00",6,2015-10-04 07:50:40,10,14,7,3,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"488","2015-10-04 07:00:00",7,2015-10-04 08:20:36,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"489","2015-10-04 08:00:00",6,2015-10-04 08:20:36,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"490","2015-10-04 07:00:00",7,2015-10-04 08:25:10,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"491","2015-10-04 08:00:00",6,2015-10-04 08:25:10,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"492","2015-10-04 07:00:00",7,2015-10-04 08:25:21,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"493","2015-10-04 08:00:00",6,2015-10-04 08:25:21,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"494","2015-10-04 07:00:00",7,2015-10-04 08:25:33,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"495","2015-10-04 08:00:00",6,2015-10-04 08:25:33,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"496","2015-10-04 07:00:00",7,2015-10-04 08:26:26,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"497","2015-10-04 08:00:00",6,2015-10-04 08:26:26,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"498","2015-10-04 07:00:00",7,2015-10-04 08:29:22,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"499","2015-10-04 08:00:00",6,2015-10-04 08:29:22,10,14,7,4,3,20001,1,"Platform","St Albans",3021,"Brimbank",NA
"500","2015-10-04 07:00:00",9,2015-10-04 07:05:18,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"501","2015-10-04 08:00:00",13,2015-10-04 07:05:18,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"502","2015-10-04 07:00:00",9,2015-10-04 07:10:11,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"503","2015-10-04 08:00:00",13,2015-10-04 07:10:11,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"504","2015-10-04 07:00:00",9,2015-10-04 07:15:38,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"505","2015-10-04 08:00:00",13,2015-10-04 07:15:38,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"506","2015-10-04 07:00:00",9,2015-10-04 07:23:27,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"507","2015-10-04 08:00:00",13,2015-10-04 07:23:27,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"508","2015-10-04 07:00:00",9,2015-10-04 07:23:35,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"509","2015-10-04 08:00:00",13,2015-10-04 07:23:35,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"510","2015-10-04 07:00:00",9,2015-10-04 07:24:25,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"511","2015-10-04 08:00:00",13,2015-10-04 07:24:25,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"512","2015-10-04 07:00:00",9,2015-10-04 07:24:48,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"513","2015-10-04 08:00:00",13,2015-10-04 07:24:48,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"514","2015-10-04 07:00:00",9,2015-10-04 07:55:40,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"515","2015-10-04 08:00:00",13,2015-10-04 07:55:40,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"516","2015-10-04 07:00:00",9,2015-10-04 07:57:40,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"517","2015-10-04 08:00:00",13,2015-10-04 07:57:40,10,14,7,3,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"518","2015-10-04 07:00:00",9,2015-10-04 08:00:33,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"519","2015-10-04 08:00:00",13,2015-10-04 08:00:33,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"520","2015-10-04 07:00:00",9,2015-10-04 08:00:41,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"521","2015-10-04 08:00:00",13,2015-10-04 08:00:41,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"522","2015-10-04 07:00:00",9,2015-10-04 08:00:57,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"523","2015-10-04 08:00:00",13,2015-10-04 08:00:57,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"524","2015-10-04 07:00:00",9,2015-10-04 08:01:06,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"525","2015-10-04 08:00:00",13,2015-10-04 08:01:06,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"526","2015-10-04 07:00:00",9,2015-10-04 08:02:58,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"527","2015-10-04 08:00:00",13,2015-10-04 08:02:58,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"528","2015-10-04 07:00:00",9,2015-10-04 08:22:07,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"529","2015-10-04 08:00:00",13,2015-10-04 08:22:07,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"530","2015-10-04 07:00:00",9,2015-10-04 08:29:14,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"531","2015-10-04 08:00:00",13,2015-10-04 08:29:14,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"532","2015-10-04 07:00:00",9,2015-10-04 08:30:35,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"533","2015-10-04 08:00:00",13,2015-10-04 08:30:35,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"534","2015-10-04 07:00:00",9,2015-10-04 08:30:46,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"535","2015-10-04 08:00:00",13,2015-10-04 08:30:46,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"536","2015-10-04 07:00:00",9,2015-10-04 08:32:13,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"537","2015-10-04 08:00:00",13,2015-10-04 08:32:13,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"538","2015-10-04 07:00:00",9,2015-10-04 08:37:16,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"539","2015-10-04 08:00:00",13,2015-10-04 08:37:16,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"540","2015-10-04 07:00:00",9,2015-10-04 08:41:33,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"541","2015-10-04 08:00:00",13,2015-10-04 08:41:33,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"542","2015-10-04 07:00:00",9,2015-10-04 08:42:02,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"543","2015-10-04 08:00:00",13,2015-10-04 08:42:02,10,14,7,4,7,40221,1,"Platform","Craigieburn",3064,"Hume",NA
"544","2015-10-04 07:00:00",6,2015-10-04 07:05:38,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"545","2015-10-04 08:00:00",5,2015-10-04 07:05:38,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"546","2015-10-04 07:00:00",6,2015-10-04 07:13:20,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"547","2015-10-04 08:00:00",5,2015-10-04 07:13:20,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"548","2015-10-04 07:00:00",6,2015-10-04 07:15:01,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"549","2015-10-04 08:00:00",5,2015-10-04 07:15:01,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"550","2015-10-04 07:00:00",6,2015-10-04 07:41:02,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"551","2015-10-04 08:00:00",5,2015-10-04 07:41:02,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"552","2015-10-04 07:00:00",6,2015-10-04 07:41:09,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"553","2015-10-04 08:00:00",5,2015-10-04 07:41:09,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"554","2015-10-04 07:00:00",6,2015-10-04 07:45:26,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"555","2015-10-04 08:00:00",5,2015-10-04 07:45:26,10,14,7,3,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"556","2015-10-04 07:00:00",6,2015-10-04 08:04:47,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"557","2015-10-04 08:00:00",5,2015-10-04 08:04:47,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"558","2015-10-04 07:00:00",6,2015-10-04 08:13:07,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"559","2015-10-04 08:00:00",5,2015-10-04 08:13:07,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"560","2015-10-04 07:00:00",6,2015-10-04 08:16:01,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"561","2015-10-04 08:00:00",5,2015-10-04 08:16:01,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"562","2015-10-04 07:00:00",6,2015-10-04 08:18:11,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"563","2015-10-04 08:00:00",5,2015-10-04 08:18:11,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"564","2015-10-04 07:00:00",6,2015-10-04 08:36:25,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"565","2015-10-04 08:00:00",5,2015-10-04 08:36:25,10,14,7,4,14,19890,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"566","2015-10-04 07:00:00",4,2015-10-04 07:06:12,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"567","2015-10-04 08:00:00",4,2015-10-04 07:06:12,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"568","2015-10-04 07:00:00",4,2015-10-04 07:25:24,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"569","2015-10-04 08:00:00",4,2015-10-04 07:25:24,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"570","2015-10-04 07:00:00",4,2015-10-04 07:39:10,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"571","2015-10-04 08:00:00",4,2015-10-04 07:39:10,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"572","2015-10-04 07:00:00",4,2015-10-04 07:54:12,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"573","2015-10-04 08:00:00",4,2015-10-04 07:54:12,10,14,7,3,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"574","2015-10-04 07:00:00",4,2015-10-04 08:07:25,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"575","2015-10-04 08:00:00",4,2015-10-04 08:07:25,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"576","2015-10-04 07:00:00",4,2015-10-04 08:08:33,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"577","2015-10-04 08:00:00",4,2015-10-04 08:08:33,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"578","2015-10-04 07:00:00",4,2015-10-04 08:19:35,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"579","2015-10-04 08:00:00",4,2015-10-04 08:19:35,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"580","2015-10-04 07:00:00",4,2015-10-04 08:32:47,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"581","2015-10-04 08:00:00",4,2015-10-04 08:32:47,10,14,7,4,13,19839,1,"Platform","Malvern East",3145,"Stonnington",NA
"582","2015-10-04 07:00:00",4,2015-10-04 07:07:54,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"583","2015-10-04 08:00:00",9,2015-10-04 07:07:54,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"584","2015-10-04 07:00:00",4,2015-10-04 07:19:15,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"585","2015-10-04 08:00:00",9,2015-10-04 07:19:15,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"586","2015-10-04 07:00:00",4,2015-10-04 07:26:49,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"587","2015-10-04 08:00:00",9,2015-10-04 07:26:49,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"588","2015-10-04 07:00:00",4,2015-10-04 07:51:31,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"589","2015-10-04 08:00:00",9,2015-10-04 07:51:31,10,14,7,3,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"590","2015-10-04 07:00:00",4,2015-10-04 08:07:57,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"591","2015-10-04 08:00:00",9,2015-10-04 08:07:57,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"592","2015-10-04 07:00:00",4,2015-10-04 08:08:03,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"593","2015-10-04 08:00:00",9,2015-10-04 08:08:03,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"594","2015-10-04 07:00:00",4,2015-10-04 08:10:38,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"595","2015-10-04 08:00:00",9,2015-10-04 08:10:38,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"596","2015-10-04 07:00:00",4,2015-10-04 08:12:42,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"597","2015-10-04 08:00:00",9,2015-10-04 08:12:42,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"598","2015-10-04 07:00:00",4,2015-10-04 08:16:09,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"599","2015-10-04 08:00:00",9,2015-10-04 08:16:09,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"600","2015-10-04 07:00:00",4,2015-10-04 08:16:45,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"601","2015-10-04 08:00:00",9,2015-10-04 08:16:45,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"602","2015-10-04 07:00:00",4,2015-10-04 08:20:44,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"603","2015-10-04 08:00:00",9,2015-10-04 08:20:44,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"604","2015-10-04 07:00:00",4,2015-10-04 08:43:25,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"605","2015-10-04 08:00:00",9,2015-10-04 08:43:25,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"606","2015-10-04 07:00:00",4,2015-10-04 08:47:45,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"607","2015-10-04 08:00:00",9,2015-10-04 08:47:45,10,14,7,4,16,19855,1,"Platform","Frankston",3199,"Frankston",NA
"608","2015-10-04 07:00:00",2,2015-10-04 07:08:26,10,14,7,3,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"609","2015-10-04 08:00:00",2,2015-10-04 07:08:26,10,14,7,3,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"610","2015-10-04 07:00:00",2,2015-10-04 07:44:31,10,14,7,3,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"611","2015-10-04 08:00:00",2,2015-10-04 07:44:31,10,14,7,3,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"612","2015-10-04 07:00:00",2,2015-10-04 08:13:30,10,14,7,4,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"613","2015-10-04 08:00:00",2,2015-10-04 08:13:30,10,14,7,4,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"614","2015-10-04 07:00:00",2,2015-10-04 08:43:03,10,14,7,4,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"615","2015-10-04 08:00:00",2,2015-10-04 08:43:03,10,14,7,4,14,19889,1,"Platform","Noble Park",3174,"Greater Dandenong",NA
"616","2015-10-04 07:00:00",4,2015-10-04 07:09:46,10,14,7,3,16,19866,1,"Platform","Cheltenham",3192,"Kingston",NA
"617","2015-10-04 08:00:00",2,2015-10-04 07:09:46,10,14,7,3,16,19866,1,"Platform","Cheltenham",3192,"Kingston",NA
"618","2015-10-04 07:00:00",4,2015-10-04 07:20:31,10,14,7,3,16,19866,1,"Platform","Cheltenham",3192,"Kingston",NA
