"","Var1","Freq","DateTime","FinancialMonth","FinancialWeek","WeekDay","Hour","RouteID","StopID","Number","StopType","SuburbName","PostCode","LocalGovernmentArea","status","Lat","Long"
"1380","2015-09-06 10:00:00",10,2015-09-06 09:44:01,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1381","2015-09-06 06:00:00",4,2015-09-06 09:47:12,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1382","2015-09-06 07:00:00",7,2015-09-06 09:47:12,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1383","2015-09-06 08:00:00",16,2015-09-06 09:47:12,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1384","2015-09-06 09:00:00",21,2015-09-06 09:47:12,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1385","2015-09-06 10:00:00",10,2015-09-06 09:47:12,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1386","2015-09-06 06:00:00",4,2015-09-06 09:48:45,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1387","2015-09-06 07:00:00",7,2015-09-06 09:48:45,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1388","2015-09-06 08:00:00",16,2015-09-06 09:48:45,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1389","2015-09-06 09:00:00",21,2015-09-06 09:48:45,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1390","2015-09-06 10:00:00",10,2015-09-06 09:48:45,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1391","2015-09-06 06:00:00",4,2015-09-06 09:48:59,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1392","2015-09-06 07:00:00",7,2015-09-06 09:48:59,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1393","2015-09-06 08:00:00",16,2015-09-06 09:48:59,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1394","2015-09-06 09:00:00",21,2015-09-06 09:48:59,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1395","2015-09-06 10:00:00",10,2015-09-06 09:48:59,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1396","2015-09-06 06:00:00",4,2015-09-06 09:54:20,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1397","2015-09-06 07:00:00",7,2015-09-06 09:54:20,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1398","2015-09-06 08:00:00",16,2015-09-06 09:54:20,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1399","2015-09-06 09:00:00",21,2015-09-06 09:54:20,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1400","2015-09-06 10:00:00",10,2015-09-06 09:54:20,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1401","2015-09-06 06:00:00",4,2015-09-06 09:55:41,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1402","2015-09-06 07:00:00",7,2015-09-06 09:55:41,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1403","2015-09-06 08:00:00",16,2015-09-06 09:55:41,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1404","2015-09-06 09:00:00",21,2015-09-06 09:55:41,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1405","2015-09-06 10:00:00",10,2015-09-06 09:55:41,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1406","2015-09-06 06:00:00",4,2015-09-06 09:58:07,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1407","2015-09-06 07:00:00",7,2015-09-06 09:58:07,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1408","2015-09-06 08:00:00",16,2015-09-06 09:58:07,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1409","2015-09-06 09:00:00",21,2015-09-06 09:58:07,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1410","2015-09-06 10:00:00",10,2015-09-06 09:58:07,9,10,7,5,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1411","2015-09-06 06:00:00",4,2015-09-06 10:19:02,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1412","2015-09-06 07:00:00",7,2015-09-06 10:19:02,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1413","2015-09-06 08:00:00",16,2015-09-06 10:19:02,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1414","2015-09-06 09:00:00",21,2015-09-06 10:19:02,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1415","2015-09-06 10:00:00",10,2015-09-06 10:19:02,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1416","2015-09-06 06:00:00",4,2015-09-06 10:19:33,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1417","2015-09-06 07:00:00",7,2015-09-06 10:19:33,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1418","2015-09-06 08:00:00",16,2015-09-06 10:19:33,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1419","2015-09-06 09:00:00",21,2015-09-06 10:19:33,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1420","2015-09-06 10:00:00",10,2015-09-06 10:19:33,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1421","2015-09-06 06:00:00",4,2015-09-06 10:32:13,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1422","2015-09-06 07:00:00",7,2015-09-06 10:32:13,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1423","2015-09-06 08:00:00",16,2015-09-06 10:32:13,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1424","2015-09-06 09:00:00",21,2015-09-06 10:32:13,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1425","2015-09-06 10:00:00",10,2015-09-06 10:32:13,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1426","2015-09-06 06:00:00",4,2015-09-06 10:36:58,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1427","2015-09-06 07:00:00",7,2015-09-06 10:36:58,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1428","2015-09-06 08:00:00",16,2015-09-06 10:36:58,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1429","2015-09-06 09:00:00",21,2015-09-06 10:36:58,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1430","2015-09-06 10:00:00",10,2015-09-06 10:36:58,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1431","2015-09-06 06:00:00",4,2015-09-06 10:37:05,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1432","2015-09-06 07:00:00",7,2015-09-06 10:37:05,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1433","2015-09-06 08:00:00",16,2015-09-06 10:37:05,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1434","2015-09-06 09:00:00",21,2015-09-06 10:37:05,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1435","2015-09-06 10:00:00",10,2015-09-06 10:37:05,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1436","2015-09-06 06:00:00",4,2015-09-06 10:37:23,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1437","2015-09-06 07:00:00",7,2015-09-06 10:37:23,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1438","2015-09-06 08:00:00",16,2015-09-06 10:37:23,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1439","2015-09-06 09:00:00",21,2015-09-06 10:37:23,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1440","2015-09-06 10:00:00",10,2015-09-06 10:37:23,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1441","2015-09-06 06:00:00",4,2015-09-06 10:38:19,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1442","2015-09-06 07:00:00",7,2015-09-06 10:38:19,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1443","2015-09-06 08:00:00",16,2015-09-06 10:38:19,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1444","2015-09-06 09:00:00",21,2015-09-06 10:38:19,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1445","2015-09-06 10:00:00",10,2015-09-06 10:38:19,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1446","2015-09-06 06:00:00",4,2015-09-06 10:38:20,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1447","2015-09-06 07:00:00",7,2015-09-06 10:38:20,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1448","2015-09-06 08:00:00",16,2015-09-06 10:38:20,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1449","2015-09-06 09:00:00",21,2015-09-06 10:38:20,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1450","2015-09-06 10:00:00",10,2015-09-06 10:38:20,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1451","2015-09-06 06:00:00",4,2015-09-06 10:46:12,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1452","2015-09-06 07:00:00",7,2015-09-06 10:46:12,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1453","2015-09-06 08:00:00",16,2015-09-06 10:46:12,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1454","2015-09-06 09:00:00",21,2015-09-06 10:46:12,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1455","2015-09-06 10:00:00",10,2015-09-06 10:46:12,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1456","2015-09-06 06:00:00",4,2015-09-06 10:47:07,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Not Busy",-37.989968,145.209728
"1457","2015-09-06 07:00:00",7,2015-09-06 10:47:07,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1458","2015-09-06 08:00:00",16,2015-09-06 10:47:07,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1459","2015-09-06 09:00:00",21,2015-09-06 10:47:07,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Busy",-37.989968,145.209728
"1460","2015-09-06 10:00:00",10,2015-09-06 10:47:07,9,10,7,6,14,19888,1,"Platform","Dandenong",3175,"Greater Dandenong","Slightly Busy",-37.989968,145.209728
"1461","2015-09-06 06:00:00",1,2015-09-06 06:55:10,9,10,7,2,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1462","2015-09-06 07:00:00",4,2015-09-06 06:55:10,9,10,7,2,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1463","2015-09-06 08:00:00",4,2015-09-06 06:55:10,9,10,7,2,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1464","2015-09-06 09:00:00",5,2015-09-06 06:55:10,9,10,7,2,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1465","2015-09-06 10:00:00",6,2015-09-06 06:55:10,9,10,7,2,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1466","2015-09-06 06:00:00",1,2015-09-06 07:06:24,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1467","2015-09-06 07:00:00",4,2015-09-06 07:06:24,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1468","2015-09-06 08:00:00",4,2015-09-06 07:06:24,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1469","2015-09-06 09:00:00",5,2015-09-06 07:06:24,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1470","2015-09-06 10:00:00",6,2015-09-06 07:06:24,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1471","2015-09-06 06:00:00",1,2015-09-06 07:34:28,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1472","2015-09-06 07:00:00",4,2015-09-06 07:34:28,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1473","2015-09-06 08:00:00",4,2015-09-06 07:34:28,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1474","2015-09-06 09:00:00",5,2015-09-06 07:34:28,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1475","2015-09-06 10:00:00",6,2015-09-06 07:34:28,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1476","2015-09-06 06:00:00",1,2015-09-06 07:54:03,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1477","2015-09-06 07:00:00",4,2015-09-06 07:54:03,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1478","2015-09-06 08:00:00",4,2015-09-06 07:54:03,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1479","2015-09-06 09:00:00",5,2015-09-06 07:54:03,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1480","2015-09-06 10:00:00",6,2015-09-06 07:54:03,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1481","2015-09-06 06:00:00",1,2015-09-06 07:55:20,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1482","2015-09-06 07:00:00",4,2015-09-06 07:55:20,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1483","2015-09-06 08:00:00",4,2015-09-06 07:55:20,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1484","2015-09-06 09:00:00",5,2015-09-06 07:55:20,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1485","2015-09-06 10:00:00",6,2015-09-06 07:55:20,9,10,7,3,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1486","2015-09-06 06:00:00",1,2015-09-06 08:04:01,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1487","2015-09-06 07:00:00",4,2015-09-06 08:04:01,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1488","2015-09-06 08:00:00",4,2015-09-06 08:04:01,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1489","2015-09-06 09:00:00",5,2015-09-06 08:04:01,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1490","2015-09-06 10:00:00",6,2015-09-06 08:04:01,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1491","2015-09-06 06:00:00",1,2015-09-06 08:04:27,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1492","2015-09-06 07:00:00",4,2015-09-06 08:04:27,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1493","2015-09-06 08:00:00",4,2015-09-06 08:04:27,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1494","2015-09-06 09:00:00",5,2015-09-06 08:04:27,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1495","2015-09-06 10:00:00",6,2015-09-06 08:04:27,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1496","2015-09-06 06:00:00",1,2015-09-06 08:27:48,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1497","2015-09-06 07:00:00",4,2015-09-06 08:27:48,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1498","2015-09-06 08:00:00",4,2015-09-06 08:27:48,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1499","2015-09-06 09:00:00",5,2015-09-06 08:27:48,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1500","2015-09-06 10:00:00",6,2015-09-06 08:27:48,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1501","2015-09-06 06:00:00",1,2015-09-06 08:52:19,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1502","2015-09-06 07:00:00",4,2015-09-06 08:52:19,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1503","2015-09-06 08:00:00",4,2015-09-06 08:52:19,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1504","2015-09-06 09:00:00",5,2015-09-06 08:52:19,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1505","2015-09-06 10:00:00",6,2015-09-06 08:52:19,9,10,7,4,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1506","2015-09-06 06:00:00",1,2015-09-06 09:04:04,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1507","2015-09-06 07:00:00",4,2015-09-06 09:04:04,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1508","2015-09-06 08:00:00",4,2015-09-06 09:04:04,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1509","2015-09-06 09:00:00",5,2015-09-06 09:04:04,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1510","2015-09-06 10:00:00",6,2015-09-06 09:04:04,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1511","2015-09-06 06:00:00",1,2015-09-06 09:16:57,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1512","2015-09-06 07:00:00",4,2015-09-06 09:16:57,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1513","2015-09-06 08:00:00",4,2015-09-06 09:16:57,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1514","2015-09-06 09:00:00",5,2015-09-06 09:16:57,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1515","2015-09-06 10:00:00",6,2015-09-06 09:16:57,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1516","2015-09-06 06:00:00",1,2015-09-06 09:34:32,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1517","2015-09-06 07:00:00",4,2015-09-06 09:34:32,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1518","2015-09-06 08:00:00",4,2015-09-06 09:34:32,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1519","2015-09-06 09:00:00",5,2015-09-06 09:34:32,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1520","2015-09-06 10:00:00",6,2015-09-06 09:34:32,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1521","2015-09-06 06:00:00",1,2015-09-06 09:46:53,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1522","2015-09-06 07:00:00",4,2015-09-06 09:46:53,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1523","2015-09-06 08:00:00",4,2015-09-06 09:46:53,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1524","2015-09-06 09:00:00",5,2015-09-06 09:46:53,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1525","2015-09-06 10:00:00",6,2015-09-06 09:46:53,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1526","2015-09-06 06:00:00",1,2015-09-06 09:55:07,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1527","2015-09-06 07:00:00",4,2015-09-06 09:55:07,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1528","2015-09-06 08:00:00",4,2015-09-06 09:55:07,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1529","2015-09-06 09:00:00",5,2015-09-06 09:55:07,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1530","2015-09-06 10:00:00",6,2015-09-06 09:55:07,9,10,7,5,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1531","2015-09-06 06:00:00",1,2015-09-06 10:03:13,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1532","2015-09-06 07:00:00",4,2015-09-06 10:03:13,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1533","2015-09-06 08:00:00",4,2015-09-06 10:03:13,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1534","2015-09-06 09:00:00",5,2015-09-06 10:03:13,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1535","2015-09-06 10:00:00",6,2015-09-06 10:03:13,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
"1536","2015-09-06 06:00:00",1,2015-09-06 10:05:08,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1537","2015-09-06 07:00:00",4,2015-09-06 10:05:08,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1538","2015-09-06 08:00:00",4,2015-09-06 10:05:08,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1539","2015-09-06 09:00:00",5,2015-09-06 10:05:08,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Not Busy",-37.795441,145.280594
"1540","2015-09-06 10:00:00",6,2015-09-06 10:05:08,9,10,7,6,10,19878,1,"Platform","Croydon",3136,"Maroondah","Slightly Busy",-37.795441,145.280594
